session_key,driver_number,position,date
7953,4,5,2023-03-05 15:03:46.703000+00:00
7953,77,7,2023-03-05 15:03:46.703000+00:00
7953,24,9,2023-03-05 15:03:46.703000+00:00
7953,23,8,2023-03-05 15:03:46.703000+00:00
7953,11,11,2023-03-05 15:03:46.781000+00:00
7953,16,12,2023-03-05 15:03:46.781000+00:00
7953,55,13,2023-03-05 15:03:46.781000+00:00
7953,14,14,2023-03-05 15:03:46.781000+00:00
7953,63,15,2023-03-05 15:03:46.781000+00:00
7953,22,10,2023-03-05 15:03:46.781000+00:00
7953,11,13,2023-03-05 15:03:46.812000+00:00
7953,16,2,2023-03-05 15:03:46.812000+00:00
7953,55,14,2023-03-05 15:03:46.812000+00:00
7953,14,15,2023-03-05 15:03:46.812000+00:00
7953,63,16,2023-03-05 15:03:46.812000+00:00
7953,44,3,2023-03-05 15:03:46.812000+00:00
7953,18,4,2023-03-05 15:03:46.812000+00:00
7953,31,5,2023-03-05 15:03:46.812000+00:00
7953,27,7,2023-03-05 15:03:46.812000+00:00
7953,4,6,2023-03-05 15:03:46.812000+00:00
7953,77,8,2023-03-05 15:03:46.812000+00:00
7953,24,10,2023-03-05 15:03:46.812000+00:00
7953,22,11,2023-03-05 15:03:46.812000+00:00
7953,23,9,2023-03-05 15:03:46.812000+00:00
7953,2,12,2023-03-05 15:03:46.812000+00:00
7953,11,3,2023-03-05 15:03:46.844000+00:00
7953,55,15,2023-03-05 15:03:46.844000+00:00
7953,14,16,2023-03-05 15:03:46.844000+00:00
7953,63,17,2023-03-05 15:03:46.844000+00:00
7953,44,4,2023-03-05 15:03:46.844000+00:00
7953,18,5,2023-03-05 15:03:46.844000+00:00
7953,31,6,2023-03-05 15:03:46.844000+00:00
7953,27,8,2023-03-05 15:03:46.844000+00:00
7953,4,7,2023-03-05 15:03:46.844000+00:00
7953,77,9,2023-03-05 15:03:46.844000+00:00
7953,24,11,2023-03-05 15:03:46.844000+00:00
7953,22,12,2023-03-05 15:03:46.844000+00:00
7953,23,10,2023-03-05 15:03:46.844000+00:00
7953,2,13,2023-03-05 15:03:46.844000+00:00
7953,20,14,2023-03-05 15:03:46.844000+00:00
7953,55,16,2023-03-05 15:03:46.875000+00:00
7953,14,17,2023-03-05 15:03:46.875000+00:00
7953,63,18,2023-03-05 15:03:46.875000+00:00
7953,81,15,2023-03-05 15:03:46.875000+00:00
7953,55,4,2023-03-05 15:03:46.906000+00:00
7953,44,5,2023-03-05 15:03:46.906000+00:00
7953,18,6,2023-03-05 15:03:46.906000+00:00
7953,31,7,2023-03-05 15:03:46.906000+00:00
7953,27,9,2023-03-05 15:03:46.906000+00:00
7953,4,8,2023-03-05 15:03:46.906000+00:00
7953,77,10,2023-03-05 15:03:46.906000+00:00
7953,24,12,2023-03-05 15:03:46.906000+00:00
7953,22,13,2023-03-05 15:03:46.906000+00:00
7953,23,11,2023-03-05 15:03:46.906000+00:00
7953,2,14,2023-03-05 15:03:46.906000+00:00
7953,20,15,2023-03-05 15:03:46.906000+00:00
7953,81,16,2023-03-05 15:03:46.906000+00:00
7953,14,5,2023-03-05 15:03:47.219000+00:00
7953,44,6,2023-03-05 15:03:47.219000+00:00
7953,18,7,2023-03-05 15:03:47.219000+00:00
7953,31,8,2023-03-05 15:03:47.219000+00:00
7953,27,10,2023-03-05 15:03:47.219000+00:00
7953,4,9,2023-03-05 15:03:47.219000+00:00
7953,77,11,2023-03-05 15:03:47.219000+00:00
7953,24,13,2023-03-05 15:03:47.219000+00:00
7953,22,14,2023-03-05 15:03:47.219000+00:00
7953,23,12,2023-03-05 15:03:47.219000+00:00
7953,2,15,2023-03-05 15:03:47.219000+00:00
7953,20,16,2023-03-05 15:03:47.219000+00:00
7953,81,17,2023-03-05 15:03:47.219000+00:00
7953,63,19,2023-03-05 15:03:47.312000+00:00
7953,21,20,2023-03-05 15:03:47.312000+00:00
7953,10,18,2023-03-05 15:03:47.312000+00:00
7953,63,20,2023-03-05 15:03:47.328000+00:00
7953,21,18,2023-03-05 15:03:47.328000+00:00
7953,10,19,2023-03-05 15:03:47.328000+00:00
7953,63,7,2023-03-05 15:03:47.609000+00:00
7953,18,8,2023-03-05 15:03:47.609000+00:00
7953,31,9,2023-03-05 15:03:47.609000+00:00
7953,27,11,2023-03-05 15:03:47.609000+00:00
7953,4,10,2023-03-05 15:03:47.609000+00:00
7953,77,12,2023-03-05 15:03:47.609000+00:00
7953,24,14,2023-03-05 15:03:47.609000+00:00
7953,22,15,2023-03-05 15:03:47.609000+00:00
7953,23,13,2023-03-05 15:03:47.609000+00:00
7953,2,16,2023-03-05 15:03:47.609000+00:00
7953,20,17,2023-03-05 15:03:47.609000+00:00
7953,81,18,2023-03-05 15:03:47.609000+00:00
7953,21,19,2023-03-05 15:03:47.609000+00:00
7953,10,20,2023-03-05 15:03:47.609000+00:00
7953,31,10,2023-03-05 15:03:47.781000+00:00
7953,4,9,2023-03-05 15:03:47.781000+00:00
7953,63,8,2023-03-05 15:03:50.015000+00:00
7953,18,7,2023-03-05 15:03:50.015000+00:00
7953,4,8,2023-03-05 15:03:50.234000+00:00
7953,63,9,2023-03-05 15:03:50.234000+00:00
7953,27,12,2023-03-05 15:03:50.750000+00:00
7953,77,11,2023-03-05 15:03:50.750000+00:00
7953,27,13,2023-03-05 15:03:50.797000+00:00
7953,23,12,2023-03-05 15:03:50.797000+00:00
7953,21,20,2023-03-05 15:03:51.843000+00:00
7953,10,19,2023-03-05 15:03:51.843000+00:00
7953,63,8,2023-03-05 15:03:55.312000+00:00
7953,4,9,2023-03-05 15:03:55.312000+00:00
7953,31,11,2023-03-05 15:03:55.765000+00:00
7953,77,10,2023-03-05 15:03:55.765000+00:00
7953,27,12,2023-03-05 15:03:56.187000+00:00
7953,23,13,2023-03-05 15:03:56.187000+00:00
7953,24,15,2023-03-05 15:03:56.609000+00:00
7953,22,14,2023-03-05 15:03:56.609000+00:00
7953,24,16,2023-03-05 15:03:56.671000+00:00
7953,2,15,2023-03-05 15:03:56.671000+00:00
7953,20,18,2023-03-05 15:03:56.922000+00:00
7953,81,17,2023-03-05 15:03:56.922000+00:00
7953,4,10,2023-03-05 15:04:00.125000+00:00
7953,77,9,2023-03-05 15:04:00.125000+00:00
7953,24,17,2023-03-05 15:04:01.500000+00:00
7953,81,16,2023-03-05 15:04:01.500000+00:00
7953,63,7,2023-03-05 15:04:05.171000+00:00
7953,18,8,2023-03-05 15:04:05.171000+00:00
7953,24,18,2023-03-05 15:04:07.187000+00:00
7953,20,17,2023-03-05 15:04:07.187000+00:00
7953,14,6,2023-03-05 15:04:09.453000+00:00
7953,44,5,2023-03-05 15:04:09.453000+00:00
7953,27,13,2023-03-05 15:04:11.328000+00:00
7953,23,12,2023-03-05 15:04:11.328000+00:00
7953,22,15,2023-03-05 15:04:11.906000+00:00
7953,2,14,2023-03-05 15:04:11.906000+00:00
7953,20,16,2023-03-05 15:04:12.468000+00:00
7953,81,17,2023-03-05 15:04:12.468000+00:00
7953,24,19,2023-03-05 15:04:12.859000+00:00
7953,10,18,2023-03-05 15:04:12.859000+00:00
7953,14,7,2023-03-05 15:04:13.406000+00:00
7953,63,6,2023-03-05 15:04:13.406000+00:00
7953,18,9,2023-03-05 15:04:14.109000+00:00
7953,77,8,2023-03-05 15:04:14.109000+00:00
7953,20,17,2023-03-05 15:04:20.484000+00:00
7953,81,16,2023-03-05 15:04:20.484000+00:00
7953,24,18,2023-03-05 15:04:20.890000+00:00
7953,10,19,2023-03-05 15:04:20.890000+00:00
7953,24,17,2023-03-05 15:04:25.046000+00:00
7953,20,18,2023-03-05 15:04:25.046000+00:00
7953,27,14,2023-03-05 15:04:30.749000+00:00
7953,2,13,2023-03-05 15:04:30.749000+00:00
7953,20,19,2023-03-05 15:05:56.466000+00:00
7953,10,18,2023-03-05 15:05:56.466000+00:00
7953,20,20,2023-03-05 15:08:14.839000+00:00
7953,21,19,2023-03-05 15:08:14.839000+00:00
7953,31,10,2023-03-05 15:08:57.963000+00:00
7953,4,11,2023-03-05 15:08:57.963000+00:00
7953,27,15,2023-03-05 15:09:00.744000+00:00
7953,22,14,2023-03-05 15:09:00.744000+00:00
7953,4,12,2023-03-05 15:09:08.463000+00:00
7953,23,11,2023-03-05 15:09:08.463000+00:00
7953,18,8,2023-03-05 15:10:35.664000+00:00
7953,77,9,2023-03-05 15:10:35.664000+00:00
7953,2,12,2023-03-05 15:10:50.086000+00:00
7953,4,13,2023-03-05 15:10:50.086000+00:00
7953,4,12,2023-03-05 15:10:54.867000+00:00
7953,2,13,2023-03-05 15:10:54.867000+00:00
7953,21,18,2023-03-05 15:18:56.983000+00:00
7953,10,19,2023-03-05 15:18:56.983000+00:00
7953,20,19,2023-03-05 15:19:03.718000+00:00
7953,10,20,2023-03-05 15:19:03.718000+00:00
7953,4,13,2023-03-05 15:20:32.560000+00:00
7953,2,12,2023-03-05 15:20:32.560000+00:00
7953,27,16,2023-03-05 15:20:41.356000+00:00
7953,4,14,2023-03-05 15:20:41.356000+00:00
7953,22,15,2023-03-05 15:20:41.356000+00:00
7953,81,13,2023-03-05 15:20:41.356000+00:00
7953,27,14,2023-03-05 15:20:41.419000+00:00
7953,4,15,2023-03-05 15:20:41.419000+00:00
7953,22,16,2023-03-05 15:20:41.419000+00:00
7953,4,16,2023-03-05 15:20:41.981000+00:00
7953,24,15,2023-03-05 15:20:41.981000+00:00
7953,22,17,2023-03-05 15:20:41.981000+00:00
7953,4,17,2023-03-05 15:20:43.497000+00:00
7953,22,18,2023-03-05 15:20:43.497000+00:00
7953,21,16,2023-03-05 15:20:43.497000+00:00
7953,4,18,2023-03-05 15:20:45.434000+00:00
7953,22,19,2023-03-05 15:20:45.434000+00:00
7953,20,17,2023-03-05 15:20:45.434000+00:00
7953,4,19,2023-03-05 15:20:59.590000+00:00
7953,22,18,2023-03-05 15:20:59.590000+00:00
7953,4,20,2023-03-05 15:21:06.590000+00:00
7953,10,19,2023-03-05 15:21:06.590000+00:00
7953,27,15,2023-03-05 15:21:43.293000+00:00
7953,24,14,2023-03-05 15:21:43.293000+00:00
7953,31,9,2023-03-05 15:22:13.949000+00:00
7953,77,10,2023-03-05 15:22:13.949000+00:00
7953,23,12,2023-03-05 15:22:14.152000+00:00
7953,2,11,2023-03-05 15:22:14.152000+00:00
7953,77,11,2023-03-05 15:22:18.917000+00:00
7953,2,10,2023-03-05 15:22:18.917000+00:00
7953,27,16,2023-03-05 15:22:22.667000+00:00
7953,4,20,2023-03-05 15:22:22.667000+00:00
7953,22,18,2023-03-05 15:22:22.667000+00:00
7953,20,15,2023-03-05 15:22:22.667000+00:00
7953,10,19,2023-03-05 15:22:22.667000+00:00
7953,21,17,2023-03-05 15:22:22.667000+00:00
7953,77,12,2023-03-05 15:22:23.042000+00:00
7953,23,13,2023-03-05 15:22:23.042000+00:00
7953,81,11,2023-03-05 15:22:23.042000+00:00
7953,77,13,2023-03-05 15:22:24.370000+00:00
7953,24,12,2023-03-05 15:22:24.370000+00:00
7953,23,14,2023-03-05 15:22:24.370000+00:00
7953,77,14,2023-03-05 15:22:27.511000+00:00
7953,23,15,2023-03-05 15:22:27.511000+00:00
7953,20,13,2023-03-05 15:22:27.511000+00:00
7953,27,17,2023-03-05 15:22:40.885000+00:00
7953,22,16,2023-03-05 15:22:40.885000+00:00
7953,21,18,2023-03-05 15:22:40.885000+00:00
7953,27,18,2023-03-05 15:22:43.682000+00:00
7953,21,19,2023-03-05 15:22:43.682000+00:00
7953,10,17,2023-03-05 15:22:43.682000+00:00
7953,27,19,2023-03-05 15:22:47.323000+00:00
7953,21,18,2023-03-05 15:22:47.323000+00:00
7953,27,20,2023-03-05 15:22:50.370000+00:00
7953,4,18,2023-03-05 15:22:50.370000+00:00
7953,21,19,2023-03-05 15:22:50.370000+00:00
7953,63,5,2023-03-05 15:23:41.884000+00:00
7953,44,6,2023-03-05 15:23:41.884000+00:00
7953,14,6,2023-03-05 15:23:42.384000+00:00
7953,44,7,2023-03-05 15:23:42.384000+00:00
7953,44,8,2023-03-05 15:23:48.384000+00:00
7953,18,7,2023-03-05 15:23:48.384000+00:00
7953,44,9,2023-03-05 15:24:04.243000+00:00
7953,31,10,2023-03-05 15:24:04.243000+00:00
7953,2,11,2023-03-05 15:24:04.243000+00:00
7953,81,8,2023-03-05 15:24:04.243000+00:00
7953,14,5,2023-03-05 15:24:05.509000+00:00
7953,63,6,2023-03-05 15:24:05.509000+00:00
7953,31,11,2023-03-05 15:24:08.884000+00:00
7953,24,13,2023-03-05 15:24:08.884000+00:00
7953,2,12,2023-03-05 15:24:08.884000+00:00
7953,20,10,2023-03-05 15:24:08.884000+00:00
7953,31,12,2023-03-05 15:24:12.946000+00:00
7953,77,11,2023-03-05 15:24:12.946000+00:00
7953,24,14,2023-03-05 15:24:12.946000+00:00
7953,2,13,2023-03-05 15:24:12.946000+00:00
7953,14,6,2023-03-05 15:24:13.696000+00:00
7953,63,5,2023-03-05 15:24:13.696000+00:00
7953,14,5,2023-03-05 15:24:18.040000+00:00
7953,63,6,2023-03-05 15:24:18.040000+00:00
7953,24,15,2023-03-05 15:24:18.712000+00:00
7953,23,13,2023-03-05 15:24:18.712000+00:00
7953,2,14,2023-03-05 15:24:18.712000+00:00
7953,24,16,2023-03-05 15:24:19.977000+00:00
7953,22,14,2023-03-05 15:24:19.977000+00:00
7953,2,15,2023-03-05 15:24:19.977000+00:00
7953,24,17,2023-03-05 15:24:22.602000+00:00
7953,10,16,2023-03-05 15:24:22.602000+00:00
7953,2,16,2023-03-05 15:24:24.212000+00:00
7953,10,15,2023-03-05 15:24:24.212000+00:00
7953,4,17,2023-03-05 15:24:29.634000+00:00
7953,24,18,2023-03-05 15:24:29.634000+00:00
7953,31,13,2023-03-05 15:24:31.868000+00:00
7953,23,12,2023-03-05 15:24:31.868000+00:00
7953,24,19,2023-03-05 15:24:38.680000+00:00
7953,21,18,2023-03-05 15:24:38.680000+00:00
7953,27,19,2023-03-05 15:24:48.868000+00:00
7953,24,20,2023-03-05 15:24:48.868000+00:00
7953,44,8,2023-03-05 15:24:52.180000+00:00
7953,81,9,2023-03-05 15:24:52.180000+00:00
7953,20,9,2023-03-05 15:25:04.305000+00:00
7953,81,10,2023-03-05 15:25:04.305000+00:00
7953,11,2,2023-03-05 15:25:07.102000+00:00
7953,16,3,2023-03-05 15:25:07.102000+00:00
7953,77,10,2023-03-05 15:25:08.602000+00:00
7953,81,11,2023-03-05 15:25:08.602000+00:00
7953,63,7,2023-03-05 15:25:24.867000+00:00
7953,18,6,2023-03-05 15:25:24.867000+00:00
7953,16,4,2023-03-05 15:25:27.632000+00:00
7953,55,5,2023-03-05 15:25:27.632000+00:00
7953,14,3,2023-03-05 15:25:27.632000+00:00
7953,16,5,2023-03-05 15:25:29.367000+00:00
7953,55,6,2023-03-05 15:25:29.367000+00:00
7953,18,4,2023-03-05 15:25:29.367000+00:00
7953,23,11,2023-03-05 15:25:41.773000+00:00
7953,81,12,2023-03-05 15:25:41.773000+00:00
7953,31,12,2023-03-05 15:25:42.304000+00:00
7953,81,13,2023-03-05 15:25:42.304000+00:00
7953,63,8,2023-03-05 15:25:46.445000+00:00
7953,44,7,2023-03-05 15:25:46.445000+00:00
7953,63,9,2023-03-05 15:25:50.554000+00:00
7953,20,8,2023-03-05 15:25:50.554000+00:00
7953,63,10,2023-03-05 15:25:50.695000+00:00
7953,77,9,2023-03-05 15:25:50.695000+00:00
7953,22,13,2023-03-05 15:25:53.210000+00:00
7953,81,14,2023-03-05 15:25:53.210000+00:00
7953,77,8,2023-03-05 15:25:54.148000+00:00
7953,20,9,2023-03-05 15:25:54.148000+00:00
7953,81,15,2023-03-05 15:25:57.101000+00:00
7953,10,14,2023-03-05 15:25:57.101000+00:00
7953,2,15,2023-03-05 15:25:58.210000+00:00
7953,81,16,2023-03-05 15:25:58.210000+00:00
7953,4,16,2023-03-05 15:26:07.554000+00:00
7953,81,17,2023-03-05 15:26:07.554000+00:00
7953,81,18,2023-03-05 15:26:09.100000+00:00
7953,21,17,2023-03-05 15:26:09.100000+00:00
7953,27,18,2023-03-05 15:26:09.944000+00:00
7953,81,19,2023-03-05 15:26:09.944000+00:00
7953,24,19,2023-03-05 15:26:10.038000+00:00
7953,81,20,2023-03-05 15:26:10.038000+00:00
7953,27,19,2023-03-05 15:26:18.413000+00:00
7953,24,18,2023-03-05 15:26:18.413000+00:00
7953,27,18,2023-03-05 15:26:33.006000+00:00
7953,24,19,2023-03-05 15:26:33.006000+00:00
7953,1,2,2023-03-05 15:26:50.787000+00:00
7953,11,1,2023-03-05 15:26:50.787000+00:00
7953,14,4,2023-03-05 15:27:04.678000+00:00
7953,18,3,2023-03-05 15:27:04.678000+00:00
7953,16,4,2023-03-05 15:27:12.162000+00:00
7953,14,5,2023-03-05 15:27:12.162000+00:00
7953,55,5,2023-03-05 15:27:23.302000+00:00
7953,14,6,2023-03-05 15:27:23.302000+00:00
7953,14,7,2023-03-05 15:27:24.708000+00:00
7953,44,6,2023-03-05 15:27:24.708000+00:00
7953,14,8,2023-03-05 15:27:30.708000+00:00
7953,77,7,2023-03-05 15:27:30.708000+00:00
7953,63,9,2023-03-05 15:27:35.896000+00:00
7953,20,10,2023-03-05 15:27:35.896000+00:00
7953,16,3,2023-03-05 15:28:45.691000+00:00
7953,18,4,2023-03-05 15:28:45.691000+00:00
7953,55,4,2023-03-05 15:29:01.285000+00:00
7953,18,5,2023-03-05 15:29:01.285000+00:00
7953,44,5,2023-03-05 15:29:03.254000+00:00
7953,18,6,2023-03-05 15:29:03.254000+00:00
7953,18,7,2023-03-05 15:29:07.894000+00:00
7953,77,6,2023-03-05 15:29:07.894000+00:00
7953,14,7,2023-03-05 15:29:09.472000+00:00
7953,18,8,2023-03-05 15:29:09.472000+00:00
7953,63,8,2023-03-05 15:29:09.941000+00:00
7953,18,9,2023-03-05 15:29:09.941000+00:00
7953,23,10,2023-03-05 15:29:10.269000+00:00
7953,20,11,2023-03-05 15:29:10.269000+00:00
7953,31,13,2023-03-05 15:29:12.363000+00:00
7953,22,12,2023-03-05 15:29:12.363000+00:00
7953,22,11,2023-03-05 15:29:17.160000+00:00
7953,20,12,2023-03-05 15:29:17.160000+00:00
7953,31,14,2023-03-05 15:29:19.785000+00:00
7953,20,13,2023-03-05 15:29:19.785000+00:00
7953,10,12,2023-03-05 15:29:19.785000+00:00
7953,31,15,2023-03-05 15:29:20.269000+00:00
7953,2,13,2023-03-05 15:29:20.269000+00:00
7953,20,14,2023-03-05 15:29:20.269000+00:00
7953,31,16,2023-03-05 15:29:25.675000+00:00
7953,4,14,2023-03-05 15:29:25.675000+00:00
7953,20,15,2023-03-05 15:29:25.675000+00:00
7953,31,17,2023-03-05 15:29:26.784000+00:00
7953,20,16,2023-03-05 15:29:26.784000+00:00
7953,21,15,2023-03-05 15:29:26.784000+00:00
7953,31,18,2023-03-05 15:29:27.925000+00:00
7953,27,16,2023-03-05 15:29:27.925000+00:00
7953,20,17,2023-03-05 15:29:27.925000+00:00
7953,31,19,2023-03-05 15:29:28.691000+00:00
7953,24,17,2023-03-05 15:29:28.691000+00:00
7953,20,18,2023-03-05 15:29:28.691000+00:00
7953,14,6,2023-03-05 15:31:04.783000+00:00
7953,77,7,2023-03-05 15:31:04.783000+00:00
7953,1,1,2023-03-05 15:31:56.110000+00:00
7953,11,2,2023-03-05 15:31:56.110000+00:00
7953,11,3,2023-03-05 15:32:06.500000+00:00
7953,16,2,2023-03-05 15:32:06.500000+00:00
7953,4,15,2023-03-05 15:32:40.062000+00:00
7953,21,14,2023-03-05 15:32:40.062000+00:00
7953,63,7,2023-03-05 15:32:44.453000+00:00
7953,77,8,2023-03-05 15:32:44.453000+00:00
7953,27,15,2023-03-05 15:32:46.468000+00:00
7953,4,16,2023-03-05 15:32:46.468000+00:00
7953,4,17,2023-03-05 15:32:46.796000+00:00
7953,24,16,2023-03-05 15:32:46.796000+00:00
7953,4,18,2023-03-05 15:32:56.077000+00:00
7953,20,17,2023-03-05 15:32:56.077000+00:00
7953,27,16,2023-03-05 15:33:04.905000+00:00
7953,24,15,2023-03-05 15:33:04.905000+00:00
7953,31,18,2023-03-05 15:33:14.687000+00:00
7953,4,19,2023-03-05 15:33:14.687000+00:00
7953,18,8,2023-03-05 15:35:47.699000+00:00
7953,77,9,2023-03-05 15:35:47.699000+00:00
7953,18,9,2023-03-05 15:35:47.715000+00:00
7953,77,8,2023-03-05 15:35:47.715000+00:00
7953,18,8,2023-03-05 15:35:49.637000+00:00
7953,77,9,2023-03-05 15:35:49.637000+00:00
7953,31,19,2023-03-05 15:41:46.037000+00:00
7953,4,18,2023-03-05 15:41:46.037000+00:00
7953,24,14,2023-03-05 15:44:36.143000+00:00
7953,21,15,2023-03-05 15:44:36.143000+00:00
7953,11,2,2023-03-05 15:45:19.173000+00:00
7953,16,3,2023-03-05 15:45:19.173000+00:00
7953,2,12,2023-03-05 15:45:55.095000+00:00
7953,10,13,2023-03-05 15:45:55.095000+00:00
7953,24,13,2023-03-05 15:45:59.657000+00:00
7953,10,14,2023-03-05 15:45:59.657000+00:00
7953,21,14,2023-03-05 15:46:01.001000+00:00
7953,10,15,2023-03-05 15:46:01.001000+00:00
7953,27,15,2023-03-05 15:46:05.641000+00:00
7953,10,16,2023-03-05 15:46:05.641000+00:00
7953,20,16,2023-03-05 15:46:07.673000+00:00
7953,10,17,2023-03-05 15:46:07.673000+00:00
7953,22,12,2023-03-05 15:47:35.140000+00:00
7953,23,11,2023-03-05 15:47:35.140000+00:00
7953,2,10,2023-03-05 15:47:35.140000+00:00
7953,24,11,2023-03-05 15:47:39.093000+00:00
7953,22,13,2023-03-05 15:47:39.093000+00:00
7953,23,12,2023-03-05 15:47:39.093000+00:00
7953,22,14,2023-03-05 15:47:40.983000+00:00
7953,23,13,2023-03-05 15:47:40.983000+00:00
7953,21,12,2023-03-05 15:47:40.983000+00:00
7953,27,16,2023-03-05 15:47:42.405000+00:00
7953,20,15,2023-03-05 15:47:42.405000+00:00
7953,22,15,2023-03-05 15:47:47.249000+00:00
7953,23,14,2023-03-05 15:47:47.249000+00:00
7953,20,13,2023-03-05 15:47:47.249000+00:00
7953,27,17,2023-03-05 15:47:54.421000+00:00
7953,10,16,2023-03-05 15:47:54.421000+00:00
7953,27,18,2023-03-05 15:48:02.045000+00:00
7953,4,17,2023-03-05 15:48:02.045000+00:00
7953,31,18,2023-03-05 15:48:05.936000+00:00
7953,27,19,2023-03-05 15:48:05.936000+00:00
7953,22,16,2023-03-05 15:48:07.420000+00:00
7953,10,15,2023-03-05 15:48:07.420000+00:00
7953,22,15,2023-03-05 15:48:38.592000+00:00
7953,10,16,2023-03-05 15:48:38.592000+00:00
7953,22,16,2023-03-05 15:48:44.685000+00:00
7953,10,15,2023-03-05 15:48:44.685000+00:00
7953,20,12,2023-03-05 15:49:26.560000+00:00
7953,21,13,2023-03-05 15:49:26.560000+00:00
7953,23,13,2023-03-05 15:49:32.263000+00:00
7953,21,14,2023-03-05 15:49:32.263000+00:00
7953,21,15,2023-03-05 15:49:32.919000+00:00
7953,10,14,2023-03-05 15:49:32.919000+00:00
7953,22,15,2023-03-05 15:49:33.575000+00:00
7953,21,16,2023-03-05 15:49:33.575000+00:00
7953,31,17,2023-03-05 15:49:45.575000+00:00
7953,4,18,2023-03-05 15:49:45.575000+00:00
7953,27,18,2023-03-05 15:50:00.653000+00:00
7953,4,19,2023-03-05 15:50:00.653000+00:00
7953,77,10,2023-03-05 15:52:34.009000+00:00
7953,2,9,2023-03-05 15:52:34.009000+00:00
7953,77,11,2023-03-05 15:52:37.072000+00:00
7953,24,10,2023-03-05 15:52:37.072000+00:00
7953,23,12,2023-03-05 15:52:43.119000+00:00
7953,20,13,2023-03-05 15:52:43.119000+00:00
7953,20,14,2023-03-05 15:52:48.697000+00:00
7953,10,13,2023-03-05 15:52:48.697000+00:00
7953,22,14,2023-03-05 15:52:49.134000+00:00
7953,20,15,2023-03-05 15:52:49.134000+00:00
7953,20,16,2023-03-05 15:53:01.509000+00:00
7953,21,15,2023-03-05 15:53:01.509000+00:00
7953,31,16,2023-03-05 15:53:08.321000+00:00
7953,20,17,2023-03-05 15:53:08.321000+00:00
7953,14,5,2023-03-05 15:53:37.399000+00:00
7953,44,6,2023-03-05 15:53:37.399000+00:00
7953,63,6,2023-03-05 15:53:47.867000+00:00
7953,44,7,2023-03-05 15:53:47.867000+00:00
7953,24,9,2023-03-05 15:54:11.679000+00:00
7953,2,10,2023-03-05 15:54:11.679000+00:00
7953,77,10,2023-03-05 15:54:22.398000+00:00
7953,2,11,2023-03-05 15:54:22.398000+00:00
7953,23,11,2023-03-05 15:54:25.632000+00:00
7953,2,12,2023-03-05 15:54:25.632000+00:00
7953,2,13,2023-03-05 15:54:26.429000+00:00
7953,10,12,2023-03-05 15:54:26.429000+00:00
7953,22,13,2023-03-05 15:54:27.304000+00:00
7953,2,14,2023-03-05 15:54:27.304000+00:00
7953,55,5,2023-03-05 15:55:20.288000+00:00
7953,14,4,2023-03-05 15:55:20.288000+00:00
7953,63,7,2023-03-05 15:55:42.568000+00:00
7953,44,6,2023-03-05 15:55:42.568000+00:00
7953,63,8,2023-03-05 15:56:07.912000+00:00
7953,18,7,2023-03-05 15:56:07.912000+00:00
7953,31,17,2023-03-05 15:57:16.520000+00:00
7953,20,16,2023-03-05 15:57:16.520000+00:00
7953,77,9,2023-03-05 15:57:32.504000+00:00
7953,24,10,2023-03-05 15:57:32.504000+00:00
7953,24,11,2023-03-05 15:57:41.676000+00:00
7953,23,10,2023-03-05 15:57:41.676000+00:00
7953,24,12,2023-03-05 15:57:42.410000+00:00
7953,10,11,2023-03-05 15:57:42.410000+00:00
7953,24,13,2023-03-05 15:57:43.113000+00:00
7953,22,12,2023-03-05 15:57:43.113000+00:00
7953,24,14,2023-03-05 15:57:53.316000+00:00
7953,2,13,2023-03-05 15:57:53.316000+00:00
7953,24,15,2023-03-05 15:57:54.988000+00:00
7953,21,14,2023-03-05 15:57:54.988000+00:00
7953,31,18,2023-03-05 15:58:03.441000+00:00
7953,27,17,2023-03-05 15:58:03.441000+00:00
7953,31,19,2023-03-05 15:58:21.191000+00:00
7953,4,18,2023-03-05 15:58:21.191000+00:00
7953,16,4,2023-03-05 15:58:35.893000+00:00
7953,14,3,2023-03-05 15:58:35.893000+00:00
7953,16,3,2023-03-05 16:00:22.704000+00:00
7953,14,4,2023-03-05 16:00:22.704000+00:00
7953,55,4,2023-03-05 16:00:31.829000+00:00
7953,14,5,2023-03-05 16:00:31.829000+00:00
7953,14,6,2023-03-05 16:00:37.469000+00:00
7953,44,5,2023-03-05 16:00:37.469000+00:00
7953,14,5,2023-03-05 16:04:07.169000+00:00
7953,44,6,2023-03-05 16:04:07.169000+00:00
7953,14,6,2023-03-05 16:04:12.512000+00:00
7953,44,5,2023-03-05 16:04:12.512000+00:00
7953,14,5,2023-03-05 16:06:16.026000+00:00
7953,44,6,2023-03-05 16:06:16.026000+00:00
7953,31,18,2023-03-05 16:06:57.728000+00:00
7953,4,19,2023-03-05 16:06:57.728000+00:00
7953,16,4,2023-03-05 16:09:55.694000+00:00
7953,55,3,2023-03-05 16:09:55.694000+00:00
7953,16,5,2023-03-05 16:09:57.928000+00:00
7953,14,4,2023-03-05 16:09:57.928000+00:00
7953,16,6,2023-03-05 16:09:59.006000+00:00
7953,44,5,2023-03-05 16:09:59.006000+00:00
7953,16,7,2023-03-05 16:10:05.272000+00:00
7953,18,6,2023-03-05 16:10:05.272000+00:00
7953,16,8,2023-03-05 16:10:07.069000+00:00
7953,63,7,2023-03-05 16:10:07.069000+00:00
7953,16,9,2023-03-05 16:10:19.146000+00:00
7953,77,8,2023-03-05 16:10:19.146000+00:00
