session_key,driver_number,position,number_of_laps,duration,gap_to_leader,gap_to_leader_raw,dnf,dns,dsq
9127,14,8,32,78.105,0.419,0.419,False,False,False
9127,24,9,31,78.108,0.422,0.422,False,False,False
9127,55,10,20,78.182,0.496,0.496,False,False,False
9127,1,11,18,78.279,0.593,0.593,False,False,False
9127,18,12,33,78.319,0.633,0.633,False,False,False
9127,23,13,32,78.377,0.691,0.691,False,False,False
9127,3,14,30,78.385,0.699,0.699,False,False,False
9127,20,15,27,78.504,0.818,0.818,False,False,False
9127,44,16,28,78.746,1.06,1.06,False,False,False
9127,2,17,30,78.836,1.15,1.15,False,False,False
9127,11,18,14,78.978,1.292,1.292,False,False,False
9127,81,19,18,79.117,1.431,1.431,False,False,False
9127,63,20,23,79.175,1.489,1.489,False,False,False
9128,44,1,20,77.811,0.0,0,False,False,False
9128,1,2,23,78.061,0.25,0.25,False,False,False
9128,11,3,25,78.067,0.256,0.256,False,False,False
9128,27,4,21,78.077,0.266,0.266,False,False,False
9128,4,5,19,78.082,0.271,0.271,False,False,False
9128,63,6,22,78.119,0.308,0.308,False,False,False
9128,16,7,28,78.19,0.379,0.379,False,False,False
9128,55,8,29,78.234,0.423,0.423,False,False,False
9128,14,9,20,78.35,0.539,0.539,False,False,False
9128,77,10,24,78.489,0.678,0.678,False,False,False
9128,18,11,20,78.536,0.725,0.725,False,False,False
9128,24,12,23,78.544,0.733,0.733,False,False,False
9128,23,13,17,78.592,0.781,0.781,False,False,False
9128,81,14,19,78.598,0.787,0.787,False,False,False
9128,20,15,26,78.649,0.838,0.838,False,False,False
9128,10,16,22,78.776,0.965,0.965,False,False,False
9128,2,17,16,78.814,1.003,1.003,False,False,False
9128,3,18,28,78.828,1.017,1.017,False,False,False
9128,31,19,22,78.979,1.168,1.168,False,False,False
9128,22,20,29,79.156,1.345,1.345,False,False,False
9129,44,1,20,,0.0,0.0,False,False,False
9129,1,2,21,,0.003,0.003,False,False,False
9129,4,3,20,,0.085,0.085,False,False,False
9129,81,4,20,,0.296,0.296,False,False,False
9129,24,5,22,,0.362,0.362,False,False,False
9129,16,6,21,,0.383,0.383,False,False,False
9129,77,7,20,,0.425,0.425,False,False,False
9129,14,8,21,,0.426,0.426,False,False,False
9129,11,9,23,,0.436,0.436,False,False,False
9129,27,10,20,,0.577,0.577,False,False,False
9129,55,11,15,,0.375,0.375,False,False,False
9129,31,12,16,,0.513,0.513,False,False,False
9129,3,13,15,,0.674,0.674,False,False,False
9129,18,14,18,,0.816,0.816,False,False,False
9129,10,15,16,,0.889,0.889,False,False,False
9129,23,16,8,,0.774,0.774,False,False,False
9129,22,17,9,,0.776,0.776,False,False,False
9129,63,18,9,,0.884,0.884,False,False,False
9129,20,19,8,,1.063,1.063,False,False,False
9129,2,20,8,,1.105,1.105,False,False,False
9133,1,1,70,5888.634,0.0,0,False,False,False
9133,4,2,70,5922.365,33.731,33.731,False,False,False
9133,11,3,70,5926.237,37.603,37.603,False,False,False
9133,44,4,70,5927.768,39.134,39.134,False,False,False
9133,81,5,70,5951.206,62.572,62.572,False,False,False
9133,63,6,70,5954.459,65.825,65.825,False,False,False
9133,16,7,70,5958.951,70.317,70.317,False,False,False
9133,55,8,70,5959.707,71.073,71.073,False,False,False
9133,14,9,70,5964.343,75.709,75.709,False,False,False
9133,18,10,69,,,+1 LAP,False,False,False
9133,23,11,69,,,+1 LAP,False,False,False
9133,77,12,69,,,+1 LAP,False,False,False
9133,3,13,69,,,+1 LAP,False,False,False
9133,27,14,69,,,+1 LAP,False,False,False
9133,22,15,69,,,+1 LAP,False,False,False
9133,24,16,69,,,+1 LAP,False,False,False
9133,20,17,69,,,+1 LAP,False,False,False
9133,2,18,67,,,,True,False,False
9133,31,,2,,,,True,False,False
9133,10,,1,,,,True,False,False
9134,55,1,9,123.207,0.0,0,False,False,False
9134,81,2,4,123.792,0.585,0.585,False,False,False
9134,4,3,4,124.484,1.277,1.277,False,False,False
9134,16,4,8,128.148,4.941,4.941,False,False,False
9134,11,5,5,128.24,5.033,5.033,False,False,False
9134,23,6,5,128.394,5.187,5.187,False,False,False
9134,22,7,8,129.067,5.86,5.86,False,False,False
9134,20,8,7,129.229,6.022,6.022,False,False,False
9134,3,9,7,129.319,6.112,6.112,False,False,False
9134,27,10,8,130.042,6.835,6.835,False,False,False
9134,14,11,4,130.283,7.076,7.076,False,False,False
9134,44,12,7,130.299,7.092,7.092,False,False,False
9134,63,13,7,130.475,7.268,7.268,False,False,False
9134,77,14,9,132.085,8.878,8.878,False,False,False
9134,24,15,8,134.002,10.795,10.795,False,False,False
9134,2,16,4,,,,False,False,False
9134,18,17,5,,,,False,False,False
9134,10,18,2,,,,False,False,False
9134,31,19,2,,,,False,False,False
9134,1,20,2,,,,False,False,False
9286,1,1,14,,0.0,0.0,False,False,False
9286,81,2,14,,0.011,0.011,False,False,False
9286,55,3,14,,0.025,0.025,False,False,False
9286,16,4,14,,0.195,0.195,False,False,False
9286,4,5,16,,0.333,0.333,False,False,False
9286,10,6,15,,0.644,0.644,False,False,False
9286,44,7,16,,0.844,0.844,False,False,False
9286,11,8,14,,0.905,0.905,False,False,False
9286,31,9,15,,1.438,1.438,False,False,False
9286,63,10,13,,6.686,6.686,False,False,False
9286,3,11,10,,2.487,2.487,False,False,False
9286,23,12,8,,1.063,1.063,True,False,False
9286,2,13,10,,1.896,1.896,True,False,False
9286,18,14,9,,2.325,2.325,True,False,False
9286,14,15,6,,0.903,0.903,False,True,False
9286,22,16,6,,2.433,2.433,False,False,False
9286,77,17,6,,2.816,2.816,False,False,False
9286,20,18,7,,2.944,2.944,False,False,False
9286,24,19,7,,3.295,3.295,False,False,False
9286,27,,6,,,,True,False,False
9140,1,1,11,1498.433,0.0,0,False,False,False
9140,81,2,11,1505.11,6.677,6.677,False,False,False
9140,10,3,11,1509.166,10.733,10.733,False,False,False
9140,55,4,11,1511.081,12.648,12.648,False,False,False
9140,16,5,11,1513.449,15.016,15.016,False,False,False
9140,4,6,11,1514.485,16.052,16.052,False,False,False
9140,44,7,11,1515.19,16.757,16.757,False,False,False
9140,63,8,11,1515.255,16.822,16.822,False,False,False
9140,31,9,11,1520.843,22.41,22.41,False,False,False
9140,3,10,11,1521.239,22.806,22.806,False,False,False
9140,18,11,11,1523.44,25.007,25.007,False,False,False
9140,23,12,11,1524.736,26.303,26.303,False,False,False
9140,77,13,11,1525.439,27.006,27.006,False,False,False
9140,20,14,11,1531.419,32.986,32.986,False,False,False
9140,24,15,11,1534.775,36.342,36.342,False,False,False
9140,2,16,11,1536.004,37.571,37.571,False,False,False
9140,27,17,11,1536.26,37.827,37.827,False,False,False
9140,22,18,11,1537.7,39.267,39.267,False,False,False
9140,11,,8,,,,True,False,False
9140,14,,2,,,,True,False,False
9141,1,1,44,4950.45,0.0,0,False,False,False
9141,11,2,44,4972.755,22.305,22.305,False,False,False
9141,16,3,44,4982.709,32.259,32.259,False,False,False
9141,44,4,44,5000.121,49.671,49.671,False,False,False
9141,14,5,44,5006.634,56.184,56.184,False,False,False
9141,63,6,44,5013.551,63.101,63.101,False,False,False
9141,4,7,44,5024.169,73.719,73.719,False,False,False
9141,31,8,44,5025.169,74.719,74.719,False,False,False
9141,18,9,44,5029.79,79.34,79.34,False,False,False
9141,22,10,44,5030.671,80.221,80.221,False,False,False
9141,10,11,44,5033.534,83.084,83.084,False,False,False
9141,77,12,44,5035.641,85.191,85.191,False,False,False
9141,24,13,44,5045.891,95.441,95.441,False,False,False
9141,23,14,44,5046.634,96.184,96.184,False,False,False
9141,20,15,44,5052.204,101.754,101.754,False,False,False
9141,3,16,44,5053.521,103.071,103.071,False,False,False
9141,2,17,44,5054.926,104.476,104.476,False,False,False
9141,27,18,44,5060.9,110.45,110.45,False,False,False
9141,55,,23,,,,True,False,False
9141,81,,0,,,,True,False,False
9142,1,1,31,71.852,0.0,0,False,False,False
9142,14,2,22,72.13,0.278,0.278,False,False,False
9142,44,3,24,72.225,0.373,0.373,False,False,False
9142,11,4,27,72.323,0.471,0.471,False,False,False
9142,23,5,25,72.447,0.595,0.595,False,False,False
9142,4,6,22,72.46,0.608,0.608,False,False,False
9142,2,7,30,72.617,0.765,0.765,False,False,False
9142,81,8,21,72.658,0.806,0.806,False,False,False
9142,22,9,21,72.749,0.897,0.897,False,False,False
9142,31,10,29,72.802,0.95,0.95,False,False,False
9142,63,11,23,72.813,0.961,0.961,False,False,False
9142,10,12,30,72.895,1.043,1.043,False,False,False
9142,3,13,26,72.99,1.138,1.138,False,False,False
9142,20,14,30,73.322,1.47,1.47,False,False,False
9142,77,15,30,73.448,1.596,1.596,False,False,False
9142,16,16,26,73.519,1.667,1.667,False,False,False
9142,24,17,20,73.826,1.974,1.974,False,False,False
9142,27,18,13,74.023,2.171,2.171,False,False,False
9142,39,19,25,74.803,2.951,2.951,False,False,False
9142,18,20,2,,,,False,False,False
9143,4,1,30,71.33,0.0,0,False,False,False
9143,1,2,26,71.353,0.023,0.023,False,False,False
9143,23,3,31,71.599,0.269,0.269,False,False,False
9143,44,4,27,71.638,0.308,0.308,False,False,False
9143,22,5,31,71.72,0.39,0.39,False,False,False
9143,10,6,30,71.766,0.436,0.436,False,False,False
9143,11,7,29,71.817,0.487,0.487,False,False,False
9143,18,8,31,71.835,0.505,0.505,False,False,False
9143,77,9,31,71.857,0.527,0.527,False,False,False
9143,14,10,31,71.863,0.533,0.533,False,False,False
9143,16,11,30,71.915,0.585,0.585,False,False,False
9143,2,12,32,71.934,0.604,0.604,False,False,False
9143,31,13,30,72.001,0.671,0.671,False,False,False
9143,63,14,28,72.009,0.679,0.679,False,False,False
9143,24,15,30,72.074,0.744,0.744,False,False,False
9143,55,16,31,72.093,0.763,0.763,False,False,False
9143,20,17,28,72.404,1.074,1.074,False,False,False
9143,27,18,31,72.693,1.363,1.363,False,False,False
9143,81,19,6,72.901,1.571,1.571,False,False,False
9143,3,20,7,73.096,1.766,1.766,False,False,False
9144,1,1,18,81.631,0.0,0,False,False,False
9144,63,2,18,82.01,0.379,0.379,False,False,False
9144,11,3,18,82.631,1.0,1.0,False,False,False
9144,14,4,14,82.634,1.003,1.003,False,False,False
9144,44,5,18,82.723,1.092,1.092,False,False,False
9144,23,6,19,82.75,1.119,1.119,False,False,False
9144,81,7,20,82.892,1.261,1.261,False,False,False
9144,77,8,25,82.965,1.334,1.334,False,False,False
9144,16,9,12,83.093,1.462,1.462,False,False,False
9144,4,10,24,83.158,1.527,1.527,False,False,False
9144,10,11,15,83.21,1.579,1.579,False,False,False
9144,55,12,17,83.438,1.807,1.807,False,False,False
9144,22,13,18,83.544,1.913,1.913,False,False,False
9144,2,14,20,83.57,1.939,1.939,False,False,False
9144,27,15,20,83.64,2.009,2.009,False,False,False
9144,31,16,12,83.806,2.175,2.175,False,False,False
9144,18,17,15,84.058,2.427,2.427,False,False,False
9144,40,18,26,86.343,4.712,4.712,False,False,False
9144,24,19,9,88.482,6.851,6.851,False,False,False
9144,20,20,1,,,,False,False,False
9145,1,1,31,,0.0,0.0,False,False,False
9145,4,2,30,,0.537,0.537,False,False,False
9145,63,3,32,,0.727,0.727,False,False,False
9145,23,4,32,,0.852,0.852,False,False,False
9145,14,5,30,,0.939,0.939,False,False,False
9145,55,6,32,,1.187,1.187,False,False,False
9145,11,7,33,,1.313,1.313,False,False,False
9145,81,8,31,,1.371,1.371,False,False,False
9145,16,9,27,,2.098,2.098,False,False,False
9145,2,10,27,,6.181,6.181,False,False,False
9145,18,11,22,,1.265,1.265,False,False,False
9145,10,12,21,,1.272,1.272,False,False,False
9145,44,13,23,,1.295,1.295,False,False,False
9145,22,14,22,,1.374,1.374,False,False,False
9145,27,15,20,,1.394,1.394,False,False,False
9145,24,16,12,,1.128,1.128,False,False,False
9145,31,17,12,,1.171,1.171,False,False,False
9145,20,18,11,,1.253,1.253,False,False,False
9145,77,19,12,,1.321,1.321,False,False,False
9145,40,20,12,,2.481,2.481,False,False,False
9149,1,1,72,8644.411,0.0,0,False,False,False
9149,14,2,72,8648.155,3.744,3.744,False,False,False
9149,10,3,72,8651.469,7.058,7.058,False,False,False
9149,11,4,72,8654.479,10.068,10.068,False,False,False
9149,55,5,72,8656.952,12.541,12.541,False,False,False
9149,44,6,72,8657.62,13.209,13.209,False,False,False
9149,4,7,72,8657.643,13.232,13.232,False,False,False
9149,23,8,72,8659.566,15.155,15.155,False,False,False
9149,81,9,72,8660.991,16.58,16.58,False,False,False
9149,31,10,72,8662.757,18.346,18.346,False,False,False
9149,18,11,72,8664.498,20.087,20.087,False,False,False
9149,27,12,72,8665.251,20.84,20.84,False,False,False
9149,40,13,72,8670.558,26.147,26.147,False,False,False
9149,77,14,72,8671.799,27.388,27.388,False,False,False
9149,22,15,72,8674.304,29.893,29.893,False,False,False
